ID,Species_reported,Species_accepted,Temperature,GermSeeds,nSeeds,Growth_form,Distribution,Microhabitat,Dry_mass,Dormancy,Species_acceptedLCVP
41,Vriesea crassa,Vriesea crassa,25,24,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea crassa,Vriesea crassa,25,25,25,Herb,Restricted,Xeric,0.98,ND,Vriesea_crassa
41,Vriesea friburgensis,Vriesea friburgensis,20,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,20,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,20,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,20,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,25,24,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,25,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,25,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea friburgensis,Vriesea friburgensis,25,25,25,Herb,Widespread,Mesic,0.98,ND,Vriesea_friburgensis
41,Vriesea minarum,Vriesea minarum,20,21,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,20,18,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,20,16,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,20,23,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,25,24,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,25,20,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,25,21,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
41,Vriesea minarum,Vriesea minarum,25,25,25,Herb,Widespread,Xeric,0.98,ND,Vriesea_minarum
61,Alcantarea imperialis,Alcantarea imperialis,20,16,25,Herb,Restricted,Xeric,1.656,ND,Alcantarea_imperialis
61,Alcantarea imperialis,Alcantarea imperialis,20,16,25,Herb,Restricted,Xeric,1.656,ND,Alcantarea_imperialis
61,Alcantarea imperialis,Alcantarea imperialis,20,15,25,Herb,Restricted,Xeric,1.656,ND,Alcantarea_imperialis
61,Alcantarea imperialis,Alcantarea imperialis,20,15,25,Herb,Restricted,Xeric,1.656,ND,Alcantarea_imperialis
61,Alcantarea imperialis,Alcantarea imperialis,25,19,25,Herb,Restricted,Xeric,1.656,ND,Alcantarea_imperialis
61,Alcantarea imperialis,Alcantarea imperialis,25,20,25,Herb,Restricted,Xeric,1.656,ND,Alcantarea_imperialis
61,Alcantarea imperialis,Alcantarea imperialis,25,20,25,Herb,Restricted,Xeric,1.656,ND,Alcantarea_imperialis
61,Alcantarea imperialis,Alcantarea imperialis,25,19,25,Herb,Restricted,Xeric,1.656,ND,Alcantarea_imperialis
71,Trembleya laniflora,Trembleya laniflora,20,7,50,Shrub,Restricted,Xeric,0.05,ND,Trembleya_laniflora
71,Trembleya laniflora,Trembleya laniflora,20,7,50,Shrub,Restricted,Xeric,0.05,ND,Trembleya_laniflora
71,Trembleya laniflora,Trembleya laniflora,20,9,50,Shrub,Restricted,Xeric,0.05,ND,Trembleya_laniflora
71,Trembleya laniflora,Trembleya laniflora,20,7,50,Shrub,Restricted,Xeric,0.05,ND,Trembleya_laniflora
71,Trembleya laniflora,Trembleya laniflora,25,5,50,Shrub,Restricted,Xeric,0.05,ND,Trembleya_laniflora
71,Trembleya laniflora,Trembleya laniflora,25,8,50,Shrub,Restricted,Xeric,0.05,ND,Trembleya_laniflora
71,Trembleya laniflora,Trembleya laniflora,25,11,50,Shrub,Restricted,Xeric,0.05,ND,Trembleya_laniflora
71,Trembleya laniflora,Trembleya laniflora,25,9,50,Shrub,Restricted,Xeric,0.05,ND,Trembleya_laniflora
78,Mimosa foliolosa subsp. pachycarpa,Mimosa foliolosa subsp. pachycarpa,20,21,25,Shrub,Widespread,Xeric,7.76,D,Mimosa_foliolosa
78,Mimosa foliolosa subsp. pachycarpa,Mimosa foliolosa subsp. pachycarpa,20,24,25,Shrub,Widespread,Xeric,7.76,D,Mimosa_foliolosa
78,Mimosa foliolosa subsp. pachycarpa,Mimosa foliolosa subsp. pachycarpa,20,24,25,Shrub,Widespread,Xeric,7.76,D,Mimosa_foliolosa
78,Mimosa foliolosa subsp. pachycarpa,Mimosa foliolosa subsp. pachycarpa,20,19,25,Shrub,Widespread,Xeric,7.76,D,Mimosa_foliolosa
78,Mimosa foliolosa subsp. pachycarpa,Mimosa foliolosa subsp. pachycarpa,25,20,25,Shrub,Widespread,Xeric,7.76,D,Mimosa_foliolosa
78,Mimosa foliolosa subsp. pachycarpa,Mimosa foliolosa subsp. pachycarpa,25,21,25,Shrub,Widespread,Xeric,7.76,D,Mimosa_foliolosa
78,Mimosa foliolosa subsp. pachycarpa,Mimosa foliolosa subsp. pachycarpa,25,22,25,Shrub,Widespread,Xeric,7.76,D,Mimosa_foliolosa
78,Mimosa foliolosa subsp. pachycarpa,Mimosa foliolosa subsp. pachycarpa,25,24,25,Shrub,Widespread,Xeric,7.76,D,Mimosa_foliolosa
80,Acisanthera alsinaefolia,Acisanthera alsinaefolia,20,30,50,Shrub,Widespread,Mesic,0.000925,ND,Acisanthera_alsinefolia
80,Acisanthera alsinaefolia,Acisanthera alsinaefolia,20,26,50,Shrub,Widespread,Mesic,0.000925,ND,Acisanthera_alsinefolia
80,Acisanthera alsinaefolia,Acisanthera alsinaefolia,20,17,50,Shrub,Widespread,Mesic,0.000925,ND,Acisanthera_alsinefolia
80,Acisanthera alsinaefolia,Acisanthera alsinaefolia,20,17,50,Shrub,Widespread,Mesic,0.000925,ND,Acisanthera_alsinefolia
80,Acisanthera alsinaefolia,Acisanthera alsinaefolia,25,35,50,Shrub,Widespread,Mesic,0.000925,ND,Acisanthera_alsinefolia
80,Acisanthera alsinaefolia,Acisanthera alsinaefolia,25,20,50,Shrub,Widespread,Mesic,0.000925,ND,Acisanthera_alsinefolia
80,Acisanthera alsinaefolia,Acisanthera alsinaefolia,25,26,50,Shrub,Widespread,Mesic,0.000925,ND,Acisanthera_alsinefolia
80,Acisanthera alsinaefolia,Acisanthera alsinaefolia,25,19,50,Shrub,Widespread,Mesic,0.000925,ND,Acisanthera_alsinefolia
80,Cambessedesia hilariana,Cambessedesia hilariana,20,32,50,Shrub,Widespread,Xeric,0.01,ND,Cambessedesia_hilariana
80,Cambessedesia hilariana,Cambessedesia hilariana,20,36,50,Shrub,Widespread,Xeric,0.01,ND,Cambessedesia_hilariana
80,Cambessedesia hilariana,Cambessedesia hilariana,20,44,50,Shrub,Widespread,Xeric,0.01,ND,Cambessedesia_hilariana
80,Cambessedesia hilariana,Cambessedesia hilariana,20,45,50,Shrub,Widespread,Xeric,0.01,ND,Cambessedesia_hilariana
80,Cambessedesia hilariana,Cambessedesia hilariana,25,33,50,Shrub,Widespread,Xeric,0.01,ND,Cambessedesia_hilariana
80,Cambessedesia hilariana,Cambessedesia hilariana,25,37,50,Shrub,Widespread,Xeric,0.01,ND,Cambessedesia_hilariana
80,Cambessedesia hilariana,Cambessedesia hilariana,25,45,50,Shrub,Widespread,Xeric,0.01,ND,Cambessedesia_hilariana
80,Cambessedesia hilariana,Cambessedesia hilariana,25,36,50,Shrub,Widespread,Xeric,0.01,ND,Cambessedesia_hilariana
80,Clidemia urceolata,Clidemia urceolata,20,14,50,Shrub,Widespread,Xeric,0.00265,ND,Clidemia_urceolata
80,Clidemia urceolata,Clidemia urceolata,20,13,50,Shrub,Widespread,Xeric,0.00265,ND,Clidemia_urceolata
80,Clidemia urceolata,Clidemia urceolata,20,16,50,Shrub,Widespread,Xeric,0.00265,ND,Clidemia_urceolata
80,Clidemia urceolata,Clidemia urceolata,20,23,50,Shrub,Widespread,Xeric,0.00265,ND,Clidemia_urceolata
80,Clidemia urceolata,Clidemia urceolata,25,0,50,Shrub,Widespread,Xeric,0.00265,ND,Clidemia_urceolata
80,Clidemia urceolata,Clidemia urceolata,25,17,50,Shrub,Widespread,Xeric,0.00265,ND,Clidemia_urceolata
80,Clidemia urceolata,Clidemia urceolata,25,11,50,Shrub,Widespread,Xeric,0.00265,ND,Clidemia_urceolata
80,Clidemia urceolata,Clidemia urceolata,25,9,50,Shrub,Widespread,Xeric,0.00265,ND,Clidemia_urceolata
80,Comolia sessilis,Fritzschia sessilis,20,11,50,Shrub,Widespread,Xeric,0.01,ND,Comolia_sessilis
80,Comolia sessilis,Fritzschia sessilis,20,17,50,Shrub,Widespread,Xeric,0.01,ND,Comolia_sessilis
80,Comolia sessilis,Fritzschia sessilis,20,10,50,Shrub,Widespread,Xeric,0.01,ND,Comolia_sessilis
80,Comolia sessilis,Fritzschia sessilis,20,6,50,Shrub,Widespread,Xeric,0.01,ND,Comolia_sessilis
80,Comolia sessilis,Fritzschia sessilis,25,10,50,Shrub,Widespread,Xeric,0.01,ND,Comolia_sessilis
80,Comolia sessilis,Fritzschia sessilis,25,15,50,Shrub,Widespread,Xeric,0.01,ND,Comolia_sessilis
80,Comolia sessilis,Fritzschia sessilis,25,5,50,Shrub,Widespread,Xeric,0.01,ND,Comolia_sessilis
80,Comolia sessilis,Fritzschia sessilis,25,7,50,Shrub,Widespread,Xeric,0.01,ND,Comolia_sessilis
80,Lavoisiera cordata,Lavoisiera cordata,20,3,50,Shrub,Restricted,Xeric,0.00995,ND,Lavoisiera_cordata
80,Lavoisiera cordata,Lavoisiera cordata,20,2,50,Shrub,Restricted,Xeric,0.00995,ND,Lavoisiera_cordata
80,Lavoisiera cordata,Lavoisiera cordata,20,3,50,Shrub,Restricted,Xeric,0.00995,ND,Lavoisiera_cordata
80,Lavoisiera cordata,Lavoisiera cordata,20,1,50,Shrub,Restricted,Xeric,0.00995,ND,Lavoisiera_cordata
80,Lavoisiera cordata,Lavoisiera cordata,25,6,50,Shrub,Restricted,Xeric,0.00995,ND,Lavoisiera_cordata
80,Lavoisiera cordata,Lavoisiera cordata,25,5,50,Shrub,Restricted,Xeric,0.00995,ND,Lavoisiera_cordata
80,Lavoisiera cordata,Lavoisiera cordata,25,5,50,Shrub,Restricted,Xeric,0.00995,ND,Lavoisiera_cordata
80,Lavoisiera cordata,Lavoisiera cordata,25,9,50,Shrub,Restricted,Xeric,0.00995,ND,Lavoisiera_cordata
80,Lavoisiera campos-portoana,Lavoisiera crassifolia,20,0,50,Shrub,Widespread,Xeric,0.0027,ND,Lavoisiera_crassifolia
80,Lavoisiera campos-portoana,Lavoisiera crassifolia,20,0,50,Shrub,Widespread,Xeric,0.0027,ND,Lavoisiera_crassifolia
80,Lavoisiera campos-portoana,Lavoisiera crassifolia,20,0,50,Shrub,Widespread,Xeric,0.0027,ND,Lavoisiera_crassifolia
80,Lavoisiera campos-portoana,Lavoisiera crassifolia,20,0,50,Shrub,Widespread,Xeric,0.0027,ND,Lavoisiera_crassifolia
80,Lavoisiera campos-portoana,Lavoisiera crassifolia,25,35,50,Shrub,Widespread,Xeric,0.0027,ND,Lavoisiera_crassifolia
80,Lavoisiera campos-portoana,Lavoisiera crassifolia,25,18,50,Shrub,Widespread,Xeric,0.0027,ND,Lavoisiera_crassifolia
80,Lavoisiera campos-portoana,Lavoisiera crassifolia,25,28,50,Shrub,Widespread,Xeric,0.0027,ND,Lavoisiera_crassifolia
80,Lavoisiera campos-portoana,Lavoisiera crassifolia,25,31,50,Shrub,Widespread,Xeric,0.0027,ND,Lavoisiera_crassifolia
80,Lavoisiera imbricata,Lavoisiera imbricata,20,8,50,Shrub,Widespread,Mesic,0.0024,ND,Lavoisiera_imbricata
80,Lavoisiera imbricata,Lavoisiera imbricata,20,12,50,Shrub,Widespread,Mesic,0.0024,ND,Lavoisiera_imbricata
80,Lavoisiera imbricata,Lavoisiera imbricata,20,16,50,Shrub,Widespread,Mesic,0.0024,ND,Lavoisiera_imbricata
80,Lavoisiera imbricata,Lavoisiera imbricata,20,3,50,Shrub,Widespread,Mesic,0.0024,ND,Lavoisiera_imbricata
80,Lavoisiera imbricata,Lavoisiera imbricata,25,10,50,Shrub,Widespread,Mesic,0.0024,ND,Lavoisiera_imbricata
80,Lavoisiera imbricata,Lavoisiera imbricata,25,11,50,Shrub,Widespread,Mesic,0.0024,ND,Lavoisiera_imbricata
80,Lavoisiera imbricata,Lavoisiera imbricata,25,8,50,Shrub,Widespread,Mesic,0.0024,ND,Lavoisiera_imbricata
80,Lavoisiera imbricata,Lavoisiera imbricata,25,11,50,Shrub,Widespread,Mesic,0.0024,ND,Lavoisiera_imbricata
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,20,3,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,20,7,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,20,11,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,20,9,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,25,6,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,25,17,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,25,17,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera pulcherrima,Lavoisiera pulcherrima,25,9,50,Shrub,Restricted,Mesic,0.004,ND,Lavoisiera_pulcherrima
80,Lavoisiera subulata,Lavoisiera subulata,20,14,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,20,15,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,20,9,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,20,8,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,25,12,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,25,8,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,25,11,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Lavoisiera subulata,Lavoisiera subulata,25,5,50,Shrub,Widespread,Mesic,0.00275,ND,Lavoisiera_subulata
80,Leandra aurea,Leandra aurea,20,11,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,20,12,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,20,13,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,20,10,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,25,11,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,25,6,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,25,11,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Leandra aurea,Leandra aurea,25,16,25,Shrub,Widespread,Mesic,0.25,ND,Leandra_aurea
80,Marcetia taxifolia,Marcetia taxifolia,20,12,50,Shrub,Widespread,Xeric,9.00E-04,ND,Marcetia_taxifolia
80,Marcetia taxifolia,Marcetia taxifolia,20,10,50,Shrub,Widespread,Xeric,9.00E-04,ND,Marcetia_taxifolia
80,Marcetia taxifolia,Marcetia taxifolia,20,5,50,Shrub,Widespread,Xeric,9.00E-04,ND,Marcetia_taxifolia
80,Marcetia taxifolia,Marcetia taxifolia,20,8,50,Shrub,Widespread,Xeric,9.00E-04,ND,Marcetia_taxifolia
80,Marcetia taxifolia,Marcetia taxifolia,25,5,50,Shrub,Widespread,Xeric,9.00E-04,ND,Marcetia_taxifolia
80,Marcetia taxifolia,Marcetia taxifolia,25,5,50,Shrub,Widespread,Xeric,9.00E-04,ND,Marcetia_taxifolia
80,Marcetia taxifolia,Marcetia taxifolia,25,3,50,Shrub,Widespread,Xeric,9.00E-04,ND,Marcetia_taxifolia
80,Marcetia taxifolia,Marcetia taxifolia,25,3,50,Shrub,Widespread,Xeric,9.00E-04,ND,Marcetia_taxifolia
80,Miconia albicans,Miconia albicans,20,9,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,20,12,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,20,14,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,20,12,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,25,14,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,25,11,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,25,9,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia albicans,Miconia albicans,25,16,25,Shrub,Widespread,Xeric,0.007425,ND,Miconia_albicans
80,Miconia alborufescens,Miconia alborufescens,20,20,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,20,12,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,20,13,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,20,17,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,25,21,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,25,17,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,25,24,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia alborufescens,Miconia alborufescens,25,17,25,Shrub,Widespread,Xeric,0.01245,ND,Miconia_alborufescens
80,Miconia chamissois,Miconia chamissois,20,23,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,20,19,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,20,24,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,20,20,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,25,20,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,25,18,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,25,18,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia chamissois,Miconia chamissois,25,24,25,Shrub,Widespread,Mesic,0.047,ND,Miconia_chamissois
80,Miconia cipoensis,Miconia cipoensis,20,18,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,20,19,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,20,19,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,20,18,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,25,23,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,25,15,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,25,22,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia cipoensis,Miconia cipoensis,25,20,25,Shrub,Restricted,Xeric,0.027725,ND,Miconia_cipoensis
80,Miconia ibaguensis,Miconia ibaguensis,20,14,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,20,13,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,20,12,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,20,12,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,25,8,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,25,13,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,25,11,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia ibaguensis,Miconia ibaguensis,25,12,25,Shrub,Widespread,Mesic,0.0012,ND,Miconia_ibaguensis
80,Miconia stenostachya,Miconia stenostachya,20,5,25,Shrub,Widespread,Xeric,0.0041,ND,Miconia_stenostachya
80,Miconia stenostachya,Miconia stenostachya,20,4,25,Shrub,Widespread,Xeric,0.0041,ND,Miconia_stenostachya
80,Miconia stenostachya,Miconia stenostachya,20,14,25,Shrub,Widespread,Xeric,0.0041,ND,Miconia_stenostachya
80,Miconia stenostachya,Miconia stenostachya,20,12,25,Shrub,Widespread,Xeric,0.0041,ND,Miconia_stenostachya
80,Miconia stenostachya,Miconia stenostachya,25,17,25,Shrub,Widespread,Xeric,0.0041,ND,Miconia_stenostachya
80,Miconia stenostachya,Miconia stenostachya,25,4,25,Shrub,Widespread,Xeric,0.0041,ND,Miconia_stenostachya
80,Miconia stenostachya,Miconia stenostachya,25,11,25,Shrub,Widespread,Xeric,0.0041,ND,Miconia_stenostachya
80,Miconia stenostachya,Miconia stenostachya,25,11,25,Shrub,Widespread,Xeric,0.0041,ND,Miconia_stenostachya
80,Miconia theaezans,Miconia theaezans,20,0,30,Shrub,Widespread,Mesic,0.00138,ND,Miconia_theaezans
80,Miconia theaezans,Miconia theaezans,20,0,30,Shrub,Widespread,Mesic,0.00138,ND,Miconia_theaezans
80,Miconia theaezans,Miconia theaezans,20,0,30,Shrub,Widespread,Mesic,0.00138,ND,Miconia_theaezans
80,Miconia theaezans,Miconia theaezans,20,0,30,Shrub,Widespread,Mesic,0.00138,ND,Miconia_theaezans
80,Miconia theaezans,Miconia theaezans,25,23,30,Shrub,Widespread,Mesic,0.00138,ND,Miconia_theaezans
80,Miconia theaezans,Miconia theaezans,25,27,30,Shrub,Widespread,Mesic,0.00138,ND,Miconia_theaezans
80,Miconia theaezans,Miconia theaezans,25,28,30,Shrub,Widespread,Mesic,0.00138,ND,Miconia_theaezans
80,Miconia theaezans,Miconia theaezans,25,27,30,Shrub,Widespread,Mesic,0.00138,ND,Miconia_theaezans
80,Microlicia fulva,Microlicia serpyllifolia,20,14,50,Shrub,Restricted,Xeric,0.00035,ND,Microlicia_fulva
80,Microlicia fulva,Microlicia serpyllifolia,20,16,50,Shrub,Restricted,Xeric,0.00035,ND,Microlicia_fulva
80,Microlicia fulva,Microlicia serpyllifolia,20,17,50,Shrub,Restricted,Xeric,0.00035,ND,Microlicia_fulva
80,Microlicia fulva,Microlicia serpyllifolia,20,17,50,Shrub,Restricted,Xeric,0.00035,ND,Microlicia_fulva
80,Microlicia fulva,Microlicia serpyllifolia,25,8,50,Shrub,Restricted,Xeric,0.00035,ND,Microlicia_fulva
80,Microlicia fulva,Microlicia serpyllifolia,25,15,50,Shrub,Restricted,Xeric,0.00035,ND,Microlicia_fulva
80,Microlicia fulva,Microlicia serpyllifolia,25,10,50,Shrub,Restricted,Xeric,0.00035,ND,Microlicia_fulva
80,Microlicia fulva,Microlicia serpyllifolia,25,3,50,Shrub,Restricted,Xeric,0.00035,ND,Microlicia_fulva
80,Tibouchina heteromalla,Pleroma heteromallum,20,11,50,Shrub,Widespread,Xeric,0.002775,ND,Tibouchina_heteromalla
80,Tibouchina heteromalla,Pleroma heteromallum,20,10,50,Shrub,Widespread,Xeric,0.002775,ND,Tibouchina_heteromalla
80,Tibouchina heteromalla,Pleroma heteromallum,20,18,50,Shrub,Widespread,Xeric,0.002775,ND,Tibouchina_heteromalla
80,Tibouchina heteromalla,Pleroma heteromallum,20,21,50,Shrub,Widespread,Xeric,0.002775,ND,Tibouchina_heteromalla
80,Tibouchina heteromalla,Pleroma heteromallum,25,9,50,Shrub,Widespread,Xeric,0.002775,ND,Tibouchina_heteromalla
80,Tibouchina heteromalla,Pleroma heteromallum,25,12,50,Shrub,Widespread,Xeric,0.002775,ND,Tibouchina_heteromalla
80,Tibouchina heteromalla,Pleroma heteromallum,25,19,50,Shrub,Widespread,Xeric,0.002775,ND,Tibouchina_heteromalla
80,Tibouchina heteromalla,Pleroma heteromallum,25,13,50,Shrub,Widespread,Xeric,0.002775,ND,Tibouchina_heteromalla
80,Tibouchina martiusiana,Pleroma martiusianum,20,13,50,Shrub,Restricted,Xeric,8.00E-04,ND,Tibouchina_martiusiana
80,Tibouchina martiusiana,Pleroma martiusianum,20,8,50,Shrub,Restricted,Xeric,8.00E-04,ND,Tibouchina_martiusiana
80,Tibouchina martiusiana,Pleroma martiusianum,20,8,50,Shrub,Restricted,Xeric,8.00E-04,ND,Tibouchina_martiusiana
80,Tibouchina martiusiana,Pleroma martiusianum,20,5,50,Shrub,Restricted,Xeric,8.00E-04,ND,Tibouchina_martiusiana
80,Tibouchina martiusiana,Pleroma martiusianum,25,5,50,Shrub,Restricted,Xeric,8.00E-04,ND,Tibouchina_martiusiana
80,Tibouchina martiusiana,Pleroma martiusianum,25,10,50,Shrub,Restricted,Xeric,8.00E-04,ND,Tibouchina_martiusiana
80,Tibouchina martiusiana,Pleroma martiusianum,25,6,50,Shrub,Restricted,Xeric,8.00E-04,ND,Tibouchina_martiusiana
80,Tibouchina martiusiana,Pleroma martiusianum,25,4,50,Shrub,Restricted,Xeric,8.00E-04,ND,Tibouchina_martiusiana
80,Rhynchanthera cordata,Rhynchanthera cordata,20,21,50,Shrub,Widespread,Mesic,0.00255,ND,Rhynchanthera_cordata
80,Rhynchanthera cordata,Rhynchanthera cordata,20,18,50,Shrub,Widespread,Mesic,0.00255,ND,Rhynchanthera_cordata
80,Rhynchanthera cordata,Rhynchanthera cordata,20,32,50,Shrub,Widespread,Mesic,0.00255,ND,Rhynchanthera_cordata
80,Rhynchanthera cordata,Rhynchanthera cordata,20,18,50,Shrub,Widespread,Mesic,0.00255,ND,Rhynchanthera_cordata
80,Rhynchanthera cordata,Rhynchanthera cordata,25,22,50,Shrub,Widespread,Mesic,0.00255,ND,Rhynchanthera_cordata
